zone,rank,feature,feature_value,shap,direction
GRID_13.07_77.59,4,zone_heavy_veh_share,0.010312151616499442,-0.3689,decreases
GRID_13.07_77.6,1,zone_hist_mean,0.001034126163391934,-4.9667,decreases
GRID_13.07_77.6,2,roll_30d_mean,0.058333333333333334,-0.9193,decreases
GRID_13.07_77.6,3,zone_freq_enc,5.206977349648529e-06,-0.9059,decreases
GRID_13.07_77.6,4,hour,0.0,-0.2792,decreases
GRID_13.07_77.61,1,zone_hist_mean,0.0062047569803516025,-2.7182,decreases
GRID_13.07_77.61,2,zone_freq_enc,3.1241864097891176e-05,-0.5241,decreases
GRID_13.07_77.61,3,roll_7d_mean,0.08928571428571429,-0.3158,decreases
GRID_13.07_77.61,4,hour,0.0,-0.3083,decreases
GRID_13.07_77.62,1,zone_hist_mean,0.007238883143743537,-2.3402,decreases
GRID_13.07_77.62,2,zone_freq_enc,3.6448841447539705e-05,-0.4539,decreases
GRID_13.07_77.62,3,roll_7d_mean,0.0,-0.4484,decreases
GRID_13.07_77.62,4,violation_growth_rate,0.0,-0.278,decreases
GRID_13.07_77.63,1,violation_growth_rate,0.0,-0.437,decreases
GRID_13.07_77.63,2,month,4.0,-0.3421,decreases
GRID_13.07_77.63,3,weekofyear,15.0,-0.2273,decreases
GRID_13.07_77.63,4,lag_1bin,0.0,-0.2016,decreases
GRID_13.07_77.64,1,zone_hist_mean,0.0062047569803516025,-2.3745,decreases
GRID_13.07_77.64,2,roll_7d_mean,0.0,-0.5487,decreases
GRID_13.07_77.64,3,zone_freq_enc,3.1241864097891176e-05,-0.4582,decreases
GRID_13.07_77.64,4,violation_growth_rate,0.0,-0.307,decreases
GRID_13.07_77.65,1,zone_hist_mean,0.0031023784901758012,-2.974,decreases
GRID_13.07_77.65,2,roll_7d_mean,0.0,-0.574,decreases
GRID_13.07_77.65,3,zone_freq_enc,1.5620932048945588e-05,-0.5443,decreases
GRID_13.07_77.65,4,violation_growth_rate,0.0,-0.3189,decreases
GRID_13.08_77.5,1,zone_hist_mean,0.004136504653567736,-2.8277,decreases
GRID_13.08_77.5,2,zone_freq_enc,2.0827909398594117e-05,-0.5635,decreases
GRID_13.08_77.5,3,roll_7d_mean,0.0,-0.4216,decreases
GRID_13.08_77.5,4,violation_growth_rate,2.8571428571428568,0.4091,increases
GRID_13.08_77.55,1,zone_hist_mean,0.028955532574974147,-1.3889,decreases
GRID_13.08_77.55,2,zone_freq_enc,0.00014579536579015882,-0.3271,decreases
GRID_13.08_77.55,3,violation_growth_rate,2.4489795918367343,0.3013,increases
GRID_13.08_77.55,4,weekofyear,15.0,0.2955,increases
GRID_13.08_77.56,1,zone_hist_mean,0.027921406411582212,-1.2888,decreases
GRID_13.08_77.56,2,violation_growth_rate,4.285714285714286,0.7654,increases
GRID_13.08_77.56,3,weekofyear,15.0,0.5262,increases
GRID_13.08_77.56,4,roll_7d_mean,0.0,-0.4707,decreases
GRID_13.08_77.58,1,zone_hist_mean,0.009307135470527405,-2.1408,decreases
GRID_13.08_77.58,2,roll_7d_mean,0.0,-0.5693,decreases
GRID_13.08_77.58,3,zone_freq_enc,4.686279614683676e-05,-0.4406,decreases
GRID_13.08_77.58,4,hour,0.0,-0.4329,decreases
GRID_13.08_77.59,1,zone_hist_mean,0.005170630816959669,-2.5042,decreases
GRID_13.08_77.59,2,roll_7d_mean,0.0,-0.5718,decreases
GRID_13.08_77.59,3,zone_freq_enc,2.6034886748242646e-05,-0.4958,decreases
GRID_13.08_77.59,4,hour,0.0,-0.3634,decreases
GRID_13.08_77.63,1,zone_hist_mean,0.017580144777662874,-1.679,decreases
GRID_13.08_77.63,2,violation_growth_rate,0.0,-0.4178,decreases
GRID_13.08_77.63,3,month,4.0,-0.3849,decreases
GRID_13.08_77.63,4,zone_freq_enc,8.851861494402499e-05,-0.3758,decreases
GRID_13.08_77.64,1,zone_hist_mean,0.05894519131334023,-0.8924,decreases
GRID_13.08_77.64,2,roll_7d_mean,0.0,-0.6136,decreases
GRID_13.08_77.64,3,zone_freq_enc,0.0002967977089299662,-0.2487,decreases
GRID_13.08_77.64,4,violation_growth_rate,1.0,-0.2172,decreases
GRID_13.09_77.49,1,zone_hist_mean,0.020682523267838676,-1.498,decreases
GRID_13.09_77.49,2,roll_7d_mean,0.0,-0.5005,decreases
GRID_13.09_77.49,3,zone_freq_enc,0.00010413954699297059,-0.3579,decreases
GRID_13.09_77.49,4,violation_growth_rate,1.0,-0.2555,decreases
GRID_13.09_77.56,1,zone_hist_mean,0.002068252326783868,-3.3562,decreases
GRID_13.09_77.56,2,zone_freq_enc,1.0413954699297059e-05,-0.6337,decreases
GRID_13.09_77.56,3,roll_7d_mean,0.0,-0.5954,decreases
GRID_13.09_77.56,4,roll_30d_mean,0.0,0.3887,increases
GRID_13.09_77.58,1,zone_hist_mean,0.011375387797311272,-1.9747,decreases
GRID_13.09_77.58,2,violation_growth_rate,4.285714285714286,0.672,increases
GRID_13.09_77.58,3,roll_7d_mean,0.0,-0.45,decreases
GRID_13.09_77.58,4,zone_freq_enc,5.727675084613382e-05,-0.4353,decreases
GRID_13.09_77.59,1,roll_7d_mean,0.017857142857142856,-0.4164,decreases
GRID_13.09_77.59,2,hour,0.0,-0.4135,decreases
GRID_13.09_77.59,3,zone_heavy_veh_share,0.018656716417910446,-0.2661,decreases
GRID_13.09_77.59,4,violation_growth_rate,0.3125,-0.2628,decreases
GRID_13.09_77.6,1,zone_hist_mean,0.015511892450879007,-1.95,decreases
GRID_13.09_77.6,2,violation_growth_rate,4.285714285714286,0.6035,increases
GRID_13.09_77.6,3,zone_freq_enc,7.810466024472793e-05,-0.4077,decreases
GRID_13.09_77.6,4,weekofyear,15.0,0.3908,increases
GRID_13.09_77.63,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_13.09_77.63,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_13.09_77.63,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_13.09_77.63,4,hour,0.0,-0.3483,decreases
GRID_13.09_77.64,1,zone_hist_mean,0.01861427094105481,-1.6819,decreases
GRID_13.09_77.64,2,zone_freq_enc,9.372559229367353e-05,-0.3859,decreases
GRID_13.09_77.64,3,roll_7d_mean,0.017857142857142856,-0.2472,decreases
GRID_13.09_77.64,4,violation_growth_rate,1.0,-0.2053,decreases
GRID_13.0_77.48,1,zone_hist_mean,0.001034126163391934,-3.9271,decreases
GRID_13.0_77.48,2,violation_growth_rate,4.285714285714286,0.7412,increases
GRID_13.0_77.48,3,zone_freq_enc,5.206977349648529e-06,-0.6921,decreases
GRID_13.0_77.48,4,weekofyear,15.0,0.5304,increases
GRID_13.0_77.49,1,zone_hist_mean,0.03722854188210962,-1.1891,decreases
GRID_13.0_77.49,2,weekofyear,15.0,0.4973,increases
GRID_13.0_77.49,3,roll_7d_mean,0.0,-0.4888,decreases
GRID_13.0_77.49,4,violation_growth_rate,4.285714285714286,0.4414,increases
GRID_13.0_77.52,1,zone_hist_mean,0.028955532574974147,-1.3887,decreases
GRID_13.0_77.52,2,violation_growth_rate,0.0,-0.4553,decreases
GRID_13.0_77.52,3,month,4.0,-0.3646,decreases
GRID_13.0_77.52,4,zone_freq_enc,0.00014579536579015882,-0.3036,decreases
GRID_13.0_77.53,1,violation_growth_rate,0.1714285714285714,-0.4042,decreases
GRID_13.0_77.53,2,zone_hist_mean,0.10961737331954498,-0.3933,decreases
GRID_13.0_77.53,3,month,4.0,-0.3224,decreases
GRID_13.0_77.53,4,hour,0.0,0.2265,increases
GRID_13.0_77.54,1,zone_hist_mean,0.011375387797311272,-2.0119,decreases
GRID_13.0_77.54,2,roll_7d_mean,0.0,-0.4425,decreases
GRID_13.0_77.54,3,zone_freq_enc,5.727675084613382e-05,-0.4242,decreases
GRID_13.0_77.54,4,violation_growth_rate,2.142857142857143,0.2554,increases
GRID_13.0_77.56,1,zone_hist_mean,0.49431230610134436,0.5437,increases
GRID_13.0_77.56,2,zone_heavy_veh_share,0.02301255230125523,-0.2651,decreases
GRID_13.0_77.56,3,lag_1bin,0.0,-0.2179,decreases
GRID_13.0_77.56,4,violation_growth_rate,0.3251231527093596,-0.1955,decreases
GRID_13.0_77.57,1,zone_hist_mean,2.5698035160289554,1.3373,increases
GRID_13.0_77.57,2,roll_7d_mean,4.75,0.4097,increases
GRID_13.0_77.57,3,zone_freq_enc,0.012939338713876595,0.3383,increases
GRID_13.0_77.57,4,hour,0.0,-0.3324,decreases
GRID_13.0_77.58,1,lag_1d,1.0,0.2741,increases
GRID_13.0_77.58,2,zone_hist_mean,0.14167528438469493,-0.2018,decreases
GRID_13.0_77.58,3,lag_1bin,0.0,-0.1564,decreases
GRID_13.0_77.58,4,weekofyear,15.0,0.145,increases
GRID_13.0_77.59,1,zone_hist_mean,0.05377456049638056,-0.9268,decreases
GRID_13.0_77.59,2,zone_freq_enc,0.0002707628221817235,-0.2846,decreases
GRID_13.0_77.59,3,roll_7d_mean,0.03571428571428571,-0.2313,decreases
GRID_13.0_77.59,4,lag_1bin,0.0,-0.1439,decreases
GRID_13.0_77.6,1,roll_7d_mean,0.07142857142857142,-0.3535,decreases
GRID_13.0_77.6,2,lag_1bin,0.0,-0.1661,decreases
GRID_13.0_77.6,3,lag_1d,0.0,-0.1439,decreases
GRID_13.0_77.6,4,violation_growth_rate,1.4285714285714286,0.1234,increases
GRID_13.0_77.61,1,zone_hist_mean,1.4405377456049637,1.0855,increases
GRID_13.0_77.61,2,zone_heavy_veh_share,0.020100502512562814,-0.2786,decreases
GRID_13.0_77.61,3,zone_freq_enc,0.007253319448060401,0.2431,increases
GRID_13.0_77.61,4,hour,0.0,-0.2422,decreases
GRID_13.0_77.62,1,roll_7d_mean,0.14285714285714285,-0.2389,decreases
GRID_13.0_77.62,2,zone_hist_mean,0.3340227507755946,0.2374,increases
GRID_13.0_77.62,3,lag_1bin,0.0,-0.1842,decreases
GRID_13.0_77.62,4,lag_1d,0.0,-0.1336,decreases
GRID_13.0_77.63,1,zone_hist_mean,0.10444674250258532,-0.4666,decreases
GRID_13.0_77.63,2,roll_7d_mean,0.07142857142857142,-0.3342,decreases
GRID_13.0_77.63,3,hour,0.0,-0.1934,decreases
GRID_13.0_77.63,4,lag_1bin,0.0,-0.1662,decreases
GRID_13.0_77.64,1,zone_hist_mean,0.004136504653567736,-2.723,decreases
GRID_13.0_77.64,2,roll_7d_mean,0.0,-0.5597,decreases
GRID_13.0_77.64,3,zone_freq_enc,2.0827909398594117e-05,-0.5307,decreases
GRID_13.0_77.64,4,violation_growth_rate,0.0,-0.498,decreases
GRID_13.0_77.65,1,zone_hist_mean,0.012409513960703205,-1.9683,decreases
GRID_13.0_77.65,2,roll_7d_mean,0.0,-0.5485,decreases
GRID_13.0_77.65,3,violation_growth_rate,1.0,-0.4054,decreases
GRID_13.0_77.65,4,hour,0.0,-0.3947,decreases
GRID_13.0_77.66,1,zone_hist_mean,0.0672182006204757,-0.7405,decreases
GRID_13.0_77.66,2,roll_7d_mean,0.017857142857142856,-0.4596,decreases
GRID_13.0_77.66,3,zone_freq_enc,0.0003384535277271544,-0.2339,decreases
GRID_13.0_77.66,4,hour,0.0,-0.1914,decreases
GRID_13.0_77.67,1,zone_hist_mean,1.1933815925542917,1.0284,increases
GRID_13.0_77.67,2,lag_7d,4.0,0.3376,increases
GRID_13.0_77.67,3,hour,0.0,0.2824,increases
GRID_13.0_77.67,4,zone_freq_enc,0.006008851861494403,0.2481,increases
GRID_13.0_77.68,1,zone_hist_mean,1.2533609100310237,1.0718,increases
GRID_13.0_77.68,2,lag_7d,14.0,0.5323,increases
GRID_13.0_77.68,3,roll_7d_mean,1.8392857142857142,0.4163,increases
GRID_13.0_77.68,4,hour,0.0,0.3443,increases
GRID_13.0_77.69,1,zone_hist_mean,0.43536711478800416,0.4876,increases
GRID_13.0_77.69,2,violation_growth_rate,0.26200873362445415,-0.2389,decreases
GRID_13.0_77.69,3,lag_1bin,0.0,-0.1997,decreases
GRID_13.0_77.69,4,hour,0.0,0.1802,increases
GRID_13.0_77.7,1,zone_hist_mean,0.5274043433298863,0.6148,increases
GRID_13.0_77.7,2,lag_1bin,0.0,-0.2147,decreases
GRID_13.0_77.7,3,lag_7d,1.0,0.1548,increases
GRID_13.0_77.7,4,zone_heavy_veh_share,0.045098039215686274,-0.1266,decreases
GRID_13.0_77.71,1,zone_hist_mean,0.031023784901758014,-1.2919,decreases
GRID_13.0_77.71,2,zone_freq_enc,0.00015620932048945586,-0.3167,decreases
GRID_13.0_77.71,3,lag_1bin,0.0,-0.1531,decreases
GRID_13.0_77.71,4,roll_7d_mean,0.05357142857142857,-0.1333,decreases
GRID_13.0_77.72,1,violation_growth_rate,0.15873015873015872,-0.4436,decreases
GRID_13.0_77.72,2,month,4.0,-0.333,decreases
GRID_13.0_77.72,3,zone_hist_mean,0.13340227507755947,-0.2328,decreases
GRID_13.0_77.72,4,lag_1bin,0.0,-0.2064,decreases
GRID_13.0_77.76,1,zone_hist_mean,0.057911065149948295,-0.8568,decreases
GRID_13.0_77.76,2,zone_freq_enc,0.00029159073158031764,-0.3244,decreases
GRID_13.0_77.76,3,roll_7d_mean,0.05357142857142857,-0.1807,decreases
GRID_13.0_77.76,4,lag_1bin,0.0,-0.1474,decreases
GRID_13.11_77.58,1,zone_hist_mean,0.005170630816959669,-2.8162,decreases
GRID_13.11_77.58,2,violation_growth_rate,4.285714285714286,0.6743,increases
GRID_13.11_77.58,3,zone_freq_enc,2.6034886748242646e-05,-0.4969,decreases
GRID_13.11_77.58,4,roll_7d_mean,0.0,-0.4191,decreases
GRID_13.11_77.6,1,zone_hist_mean,0.04343329886246122,-1.115,decreases
GRID_13.11_77.6,2,roll_7d_mean,0.0,-0.6859,decreases
GRID_13.11_77.6,3,roll_30d_mean,0.0,-0.3645,decreases
GRID_13.11_77.6,4,violation_growth_rate,1.0,-0.3359,decreases
GRID_13.11_77.61,1,zone_hist_mean,0.005170630816959669,-2.5981,decreases
GRID_13.11_77.61,2,zone_freq_enc,2.6034886748242646e-05,-0.5282,decreases
GRID_13.11_77.61,3,roll_7d_mean,0.0,-0.5067,decreases
GRID_13.11_77.61,4,violation_growth_rate,1.0,-0.3137,decreases
GRID_13.11_77.63,1,zone_hist_mean,0.001034126163391934,-3.8781,decreases
GRID_13.11_77.63,2,zone_freq_enc,5.206977349648529e-06,-0.7042,decreases
GRID_13.11_77.63,3,roll_7d_mean,0.0,-0.6475,decreases
GRID_13.11_77.63,4,hour,0.0,-0.3409,decreases
GRID_13.12_77.58,1,zone_hist_mean,0.028955532574974147,-1.2419,decreases
GRID_13.12_77.58,2,roll_7d_mean,0.0,-0.6011,decreases
GRID_13.12_77.58,3,hour,0.0,-0.3472,decreases
GRID_13.12_77.58,4,zone_freq_enc,0.00014579536579015882,-0.2974,decreases
GRID_13.12_77.61,1,weekofyear,15.0,0.4212,increases
GRID_13.12_77.61,2,violation_growth_rate,4.285714285714286,0.3803,increases
GRID_13.12_77.61,3,hour,0.0,0.3399,increases
GRID_13.12_77.61,4,zone_hist_mean,0.12926577042399173,-0.2562,decreases
GRID_13.12_77.62,1,roll_7d_mean,0.0,-0.8094,decreases
GRID_13.12_77.62,2,zone_hist_mean,0.09927611168562564,-0.5485,decreases
GRID_13.12_77.62,3,roll_30d_mean,0.0,-0.4358,decreases
GRID_13.12_77.62,4,violation_growth_rate,1.0,-0.3228,decreases
GRID_13.12_77.63,1,zone_heavy_veh_share,0.3640776699029126,0.2143,increases
GRID_13.12_77.63,2,roll_7d_mean,0.03571428571428571,-0.211,decreases
GRID_13.12_77.63,3,lag_1bin,0.0,-0.1906,decreases
GRID_13.12_77.63,4,hour,0.0,0.1746,increases
GRID_13.13_77.57,1,zone_hist_mean,0.001034126163391934,-4.5233,decreases
GRID_13.13_77.57,2,zone_freq_enc,5.206977349648529e-06,-0.8956,decreases
GRID_13.13_77.57,3,roll_7d_mean,0.0,-0.6901,decreases
GRID_13.13_77.57,4,roll_30d_mean,0.004166666666666667,-0.6464,decreases
GRID_13.14_77.62,1,zone_hist_mean,0.10237849017580145,-0.4107,decreases
GRID_13.14_77.62,2,roll_7d_mean,0.05357142857142857,-0.3952,decreases
GRID_13.14_77.62,3,lag_1d,1.0,0.2638,increases
GRID_13.14_77.62,4,violation_growth_rate,0.25210084033613445,-0.2085,decreases
GRID_13.15_77.62,1,zone_hist_mean,0.014477766287487074,-1.8534,decreases
GRID_13.15_77.62,2,violation_growth_rate,4.285714285714286,0.5546,increases
GRID_13.15_77.62,3,weekofyear,15.0,0.4061,increases
GRID_13.15_77.62,4,roll_7d_mean,0.0,-0.3755,decreases
GRID_13.16_77.6,1,zone_hist_mean,0.008273009307135471,-2.2573,decreases
GRID_13.16_77.6,2,violation_growth_rate,4.285714285714286,0.6189,increases
GRID_13.16_77.6,3,zone_freq_enc,4.1655818797188234e-05,-0.481,decreases
GRID_13.16_77.6,4,roll_7d_mean,0.0,-0.4491,decreases
GRID_13.16_77.63,1,zone_hist_mean,0.023784901758014478,-1.3519,decreases
GRID_13.16_77.63,2,roll_7d_mean,0.0,-0.4249,decreases
GRID_13.16_77.63,3,zone_freq_enc,0.00011976047904191617,-0.325,decreases
GRID_13.16_77.63,4,lag_1bin,0.0,-0.1314,decreases
GRID_13.16_77.64,1,zone_hist_mean,0.001034126163391934,-3.9271,decreases
GRID_13.16_77.64,2,violation_growth_rate,4.285714285714286,0.7412,increases
GRID_13.16_77.64,3,zone_freq_enc,5.206977349648529e-06,-0.6921,decreases
GRID_13.16_77.64,4,weekofyear,15.0,0.5304,increases
GRID_13.17_77.73,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_13.17_77.73,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_13.17_77.73,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_13.17_77.73,4,hour,0.0,-0.3483,decreases
GRID_13.18_77.64,1,zone_hist_mean,0.01964839710444674,-1.5706,decreases
GRID_13.18_77.64,2,roll_7d_mean,0.0,-0.5786,decreases
GRID_13.18_77.64,3,violation_growth_rate,1.0,-0.4028,decreases
GRID_13.18_77.64,4,hour,0.0,-0.3761,decreases
GRID_13.18_77.68,1,zone_hist_mean,1.8676318510858325,1.306,increases
GRID_13.18_77.68,2,zone_freq_enc,0.009403801093465244,0.3228,increases
GRID_13.18_77.68,3,hour,0.0,0.2852,increases
GRID_13.18_77.68,4,lag_1d,2.0,0.2732,increases
GRID_13.18_77.69,1,roll_7d_mean,0.0,-0.5682,decreases
GRID_13.18_77.69,2,hour,0.0,-0.3145,decreases
GRID_13.18_77.69,3,zone_heavy_veh_share,0.018633540372670808,-0.2192,decreases
GRID_13.18_77.69,4,lag_1bin,0.0,-0.1641,decreases
GRID_13.18_77.7,1,zone_hist_mean,0.005170630816959669,-2.509,decreases
GRID_13.18_77.7,2,roll_7d_mean,0.0,-0.552,decreases
GRID_13.18_77.7,3,zone_freq_enc,2.6034886748242646e-05,-0.4845,decreases
GRID_13.18_77.7,4,violation_growth_rate,0.0,-0.3238,decreases
GRID_13.19_77.64,1,zone_hist_mean,0.02171664943123061,-1.5023,decreases
GRID_13.19_77.64,2,roll_7d_mean,0.0,-0.5812,decreases
GRID_13.19_77.64,3,violation_growth_rate,1.0,-0.3993,decreases
GRID_13.19_77.64,4,hour,0.0,-0.3773,decreases
GRID_13.19_77.65,1,zone_hist_mean,0.7238883143743536,0.8357,increases
GRID_13.19_77.65,2,lag_1bin,0.0,-0.2428,decreases
GRID_13.19_77.65,3,hour,0.0,0.2026,increases
GRID_13.19_77.65,4,roll_7d_mean,0.03571428571428571,-0.2011,decreases
GRID_13.19_77.67,1,zone_hist_mean,0.001034126163391934,-3.9271,decreases
GRID_13.19_77.67,2,violation_growth_rate,4.285714285714286,0.7412,increases
GRID_13.19_77.67,3,zone_freq_enc,5.206977349648529e-06,-0.6921,decreases
GRID_13.19_77.67,4,weekofyear,15.0,0.5304,increases
GRID_13.19_77.68,1,zone_hist_mean,1.499482936918304,1.1249,increases
GRID_13.19_77.68,2,zone_freq_enc,0.007550117156990367,0.2922,increases
GRID_13.19_77.68,3,lag_1bin,0.0,-0.1954,decreases
GRID_13.19_77.68,4,lag_1d,0.0,-0.1789,decreases
GRID_13.19_77.69,1,zone_hist_mean,0.0031023784901758012,-2.9736,decreases
GRID_13.19_77.69,2,violation_growth_rate,4.285714285714286,0.723,increases
GRID_13.19_77.69,3,zone_freq_enc,1.5620932048945588e-05,-0.575,decreases
GRID_13.19_77.69,4,roll_7d_mean,0.0,-0.4845,decreases
GRID_13.19_77.7,1,zone_hist_mean,0.012409513960703205,-1.8445,decreases
GRID_13.19_77.7,2,roll_7d_mean,0.0,-0.4868,decreases
GRID_13.19_77.7,3,violation_growth_rate,2.4489795918367343,0.4703,increases
GRID_13.19_77.7,4,zone_freq_enc,6.248372819578235e-05,-0.3995,decreases
GRID_13.19_77.71,1,zone_hist_mean,0.001034126163391934,-3.8398,decreases
GRID_13.19_77.71,2,zone_freq_enc,5.206977349648529e-06,-0.7409,decreases
GRID_13.19_77.71,3,roll_7d_mean,0.0,-0.6255,decreases
GRID_13.19_77.71,4,roll_30d_mean,0.0,0.5486,increases
GRID_13.1_77.56,1,zone_hist_mean,0.007238883143743537,-2.2691,decreases
GRID_13.1_77.56,2,roll_7d_mean,0.0,-0.57,decreases
GRID_13.1_77.56,3,zone_freq_enc,3.6448841447539705e-05,-0.4527,decreases
GRID_13.1_77.56,4,hour,0.0,-0.3844,decreases
GRID_13.1_77.57,1,zone_hist_mean,0.05170630816959669,-0.8646,decreases
GRID_13.1_77.57,2,roll_7d_mean,0.0,-0.6219,decreases
GRID_13.1_77.57,3,violation_growth_rate,0.0,-0.5101,decreases
GRID_13.1_77.57,4,month,4.0,-0.3917,decreases
GRID_13.1_77.58,1,violation_growth_rate,4.017857142857143,0.4745,increases
GRID_13.1_77.58,2,weekofyear,15.0,0.3512,increases
GRID_13.1_77.58,3,roll_7d_mean,0.125,-0.2812,decreases
GRID_13.1_77.58,4,month,4.0,0.2275,increases
GRID_13.1_77.59,1,roll_7d_mean,0.05357142857142857,-0.395,decreases
GRID_13.1_77.59,2,hour,0.0,-0.3232,decreases
GRID_13.1_77.59,3,zone_heavy_veh_share,0.02112676056338028,-0.2569,decreases
GRID_13.1_77.59,4,zone_hist_mean,0.1468459152016546,-0.2504,decreases
GRID_13.1_77.6,1,zone_hist_mean,0.5232678386763185,0.6381,increases
GRID_13.1_77.6,2,hour,0.0,0.4368,increases
GRID_13.1_77.6,3,lag_1d,2.0,0.1947,increases
GRID_13.1_77.6,4,zone_heavy_veh_share,0.191699604743083,0.1687,increases
GRID_13.1_77.61,1,zone_hist_mean,0.002068252326783868,-3.2539,decreases
GRID_13.1_77.61,2,roll_7d_mean,0.0,-0.6245,decreases
GRID_13.1_77.61,3,zone_freq_enc,1.0413954699297059e-05,-0.6105,decreases
GRID_13.1_77.61,4,hour,0.0,-0.3636,decreases
GRID_13.1_77.63,1,zone_hist_mean,0.0031023784901758012,-2.8679,decreases
GRID_13.1_77.63,2,roll_7d_mean,0.0,-0.5953,decreases
GRID_13.1_77.63,3,zone_freq_enc,1.5620932048945588e-05,-0.5605,decreases
GRID_13.1_77.63,4,roll_30d_mean,0.0,0.347,increases
GRID_13.23_77.69,1,zone_hist_mean,0.0,-6.6396,decreases
GRID_13.23_77.69,2,zone_freq_enc,0.0,-1.6665,decreases
GRID_13.23_77.69,3,hour,0.0,-0.2496,decreases
GRID_13.23_77.69,4,zone_heavy_veh_share,0.0,-0.2384,decreases
GRID_13.24_77.7,1,zone_hist_mean,0.002068252326783868,-3.3704,decreases
GRID_13.24_77.7,2,zone_freq_enc,1.0413954699297059e-05,-0.6437,decreases
GRID_13.24_77.7,3,roll_7d_mean,0.0,-0.6261,decreases
GRID_13.24_77.7,4,violation_growth_rate,1.0,-0.3233,decreases
GRID_13.24_77.71,1,zone_hist_mean,0.028955532574974147,-1.6343,decreases
GRID_13.24_77.71,2,zone_freq_enc,0.00014579536579015882,-0.3181,decreases
GRID_13.24_77.71,3,roll_7d_mean,0.26785714285714285,0.153,increases
GRID_13.24_77.71,4,lag_1bin,0.0,-0.1521,decreases
GRID_13.24_77.72,1,zone_hist_mean,0.002068252326783868,-3.4114,decreases
GRID_13.24_77.72,2,roll_7d_mean,0.0,-0.6476,decreases
GRID_13.24_77.72,3,zone_freq_enc,1.0413954699297059e-05,-0.6384,decreases
GRID_13.24_77.72,4,hour,0.0,-0.3438,decreases
GRID_13.25_77.71,1,zone_hist_mean,0.012409513960703205,-2.2037,decreases
GRID_13.25_77.71,2,violation_growth_rate,0.0,-0.4923,decreases
GRID_13.25_77.71,3,zone_freq_enc,6.248372819578235e-05,-0.4157,decreases
GRID_13.25_77.71,4,roll_30d_mean,0.1,-0.4069,decreases
GRID_13.25_77.72,1,zone_hist_mean,0.011375387797311272,-2.1387,decreases
GRID_13.25_77.72,2,violation_growth_rate,4.285714285714286,0.5001,increases
GRID_13.25_77.72,3,zone_freq_enc,5.727675084613382e-05,-0.4798,decreases
GRID_13.25_77.72,4,weekofyear,15.0,0.3618,increases
GRID_13.26_77.71,1,zone_hist_mean,0.004136504653567736,-2.798,decreases
GRID_13.26_77.71,2,roll_7d_mean,0.0,-0.5226,decreases
GRID_13.26_77.71,3,zone_freq_enc,2.0827909398594117e-05,-0.4693,decreases
GRID_13.26_77.71,4,violation_growth_rate,0.0,-0.3092,decreases
GRID_13.26_77.72,1,zone_hist_mean,0.0,-6.9043,decreases
GRID_13.26_77.72,2,zone_freq_enc,0.0,-1.6894,decreases
GRID_13.26_77.72,3,roll_7d_mean,0.0,-0.7863,decreases
GRID_13.26_77.72,4,hour,0.0,-0.3223,decreases
GRID_13.27_77.72,1,zone_hist_mean,0.0,-6.7094,decreases
GRID_13.27_77.72,2,zone_freq_enc,0.0,-1.6463,decreases
GRID_13.27_77.72,3,roll_7d_mean,0.0,-0.7703,decreases
GRID_13.27_77.72,4,hour,0.0,-0.3207,decreases
GRID_13.29_77.53,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_13.29_77.53,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_13.29_77.53,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_13.29_77.53,4,hour,0.0,-0.3483,decreases
GRID_13.2_77.66,1,zone_hist_mean,0.005170630816959669,-2.5197,decreases
GRID_13.2_77.66,2,roll_7d_mean,0.0,-0.5752,decreases
GRID_13.2_77.66,3,zone_freq_enc,2.6034886748242646e-05,-0.4804,decreases
GRID_13.2_77.66,4,hour,0.0,-0.3423,decreases
GRID_13.2_77.67,1,zone_hist_mean,0.001034126163391934,-3.8398,decreases
GRID_13.2_77.67,2,zone_freq_enc,5.206977349648529e-06,-0.7409,decreases
GRID_13.2_77.67,3,roll_7d_mean,0.0,-0.6255,decreases
